,heroId1,heroId2,synergy_with,winrate_with,synergy_against,winrate_against
29,8,17,0.357,0.5,-0.511,0.53
30,8,128,0.318,0.5,0.529,0.54
31,8,21,0.285,0.53,-1.376,0.49
32,8,47,0.284,0.51,3.584,0.56
33,8,119,0.258,0.52,-0.369,0.51
34,8,45,0.207,0.51,0.662,0.53
35,8,74,0.205,0.52,-0.315,0.51
36,8,26,0.178,0.5,-1.328,0.52
37,8,87,0.172,0.51,-0.301,0.52
38,8,29,0.17,0.54,1.761,0.51
39,8,37,0.165,0.54,-1.233,0.48
40,8,68,0.142,0.53,-0.23,0.5
41,8,107,0.105,0.51,0.767,0.53
42,8,4,0.081,0.54,2.853,0.52
43,8,121,0.072,0.48,0.74,0.56
44,8,42,0.072,0.54,-1.139,0.48
45,8,13,0.06,0.49,-0.228,0.54
46,8,28,-0.008,0.53,1.923,0.52
47,8,14,-0.113,0.51,-0.011,0.52
48,8,81,-0.115,0.53,1.032,0.51
49,8,2,-0.135,0.52,0.032,0.51
50,8,75,-0.172,0.52,0.07,0.51
51,8,126,-0.175,0.51,-0.947,0.51
52,8,114,-0.219,0.49,1.056,0.55
53,8,60,-0.252,0.54,-1.808,0.47
54,8,105,-0.28,0.51,1.16,0.53
55,8,40,-0.306,0.51,2.186,0.54
56,8,9,-0.325,0.53,0.246,0.5
57,8,69,-0.334,0.48,-0.846,0.54
58,8,94,-0.357,0.52,0.259,0.51
59,8,46,-0.403,0.49,0.244,0.54
60,8,36,-0.405,0.53,-0.672,0.49
61,8,113,-0.429,0.55,0.393,0.48
62,8,50,-0.494,0.51,-0.622,0.51
63,8,99,-0.517,0.5,1.381,0.54
64,8,83,-0.522,0.53,3.447,0.53
65,8,18,-0.526,0.53,0.452,0.5
66,8,110,-0.639,0.51,2.526,0.54
67,8,111,-0.722,0.5,0.591,0.53
68,8,25,-0.735,0.48,-0.437,0.54
69,8,98,-0.769,0.48,-0.402,0.54
70,8,93,-0.966,0.49,-2.182,0.51
71,8,56,-1.148,0.58,-0.812,0.43
72,8,30,-1.167,0.5,0.044,0.52
73,8,35,-1.232,0.47,0.049,0.55
74,8,10,-1.429,0.49,-1.709,0.51
75,8,20,-1.55,0.52,-1.524,0.48
76,8,63,-1.647,0.49,-1.486,0.51
77,8,53,-1.712,0.44,-2.522,0.55
78,8,6,-2.104,0.51,0.021,0.5
79,8,44,-2.762,0.48,0.631,0.53
80,8,41,-2.811,0.49,-1.298,0.5
0,9,22,1.991,0.58,0.493,0.48
1,9,98,1.989,0.51,1.351,0.56
2,9,45,1.966,0.53,0.416,0.53
3,9,106,1.912,0.49,-0.61,0.56
4,9,6,1.655,0.55,1.774,0.52
5,9,96,1.56,0.53,-1.17,0.51
6,9,69,1.424,0.5,-0.093,0.55
7,9,94,1.401,0.54,1.012,0.52
8,9,108,1.396,0.6,-0.86,0.44
9,9,49,1.378,0.53,2.016,0.54
10,9,34,1.35,0.49,-0.037,0.56
11,9,109,1.257,0.52,-0.881,0.52
12,9,18,1.232,0.55,-0.795,0.49
13,9,20,1.208,0.55,0.23,0.5
14,9,17,1.115,0.51,-0.757,0.53
15,9,97,1.103,0.52,0.276,0.53
16,9,53,1.047,0.47,1.231,0.59
17,9,41,0.947,0.53,-0.545,0.51
18,9,26,0.936,0.51,0.426,0.54
19,9,29,0.929,0.55,0.515,0.5
20,9,84,0.85,0.56,-0.384,0.48
21,9,4,0.839,0.55,-0.394,0.49
22,9,70,0.715,0.51,0.651,0.54
23,9,51,0.657,0.54,2.772,0.53
24,9,81,0.643,0.54,-0.214,0.5
25,9,23,0.626,0.49,-2.298,0.53
26,9,2,0.624,0.53,-1.215,0.5
27,9,100,0.605,0.51,0.764,0.54
28,9,30,0.592,0.52,-0.202,0.52
29,9,67,0.588,0.56,-0.117,0.48
30,9,126,0.583,0.52,-0.194,0.52
31,9,120,0.442,0.5,0.909,0.55
32,9,12,0.384,0.49,-1.052,0.54
33,9,36,0.353,0.54,0.082,0.5
34,9,39,0.247,0.49,0.088,0.55
35,9,83,0.237,0.54,0.201,0.5
36,9,73,0.187,0.53,1.231,0.52
37,9,101,0.156,0.52,1.243,0.53
38,9,128,0.076,0.5,2.283,0.56
39,9,48,0.062,0.53,0.359,0.51
40,9,25,0.023,0.49,0.316,0.55
41,9,44,-0.003,0.51,0.384,0.53
42,9,1,-0.004,0.53,0.426,0.51
43,9,87,-0.07,0.51,-0.548,0.52
44,9,37,-0.077,0.54,-0.479,0.49
45,9,68,-0.1,0.53,0.523,0.51
46,9,19,-0.113,0.48,-0.565,0.55
47,9,5,-0.115,0.53,-0.46,0.5
48,9,104,-0.154,0.52,-0.442,0.51
49,9,42,-0.169,0.54,-0.385,0.49
50,9,13,-0.181,0.49,-1.475,0.53
51,9,85,-0.19,0.54,1.636,0.51
52,9,93,-0.207,0.5,0.572,0.54
53,9,28,-0.25,0.53,-0.323,0.5
54,9,8,-0.325,0.53,0.754,0.51
55,9,14,-0.354,0.51,-0.257,0.52
56,9,75,-0.413,0.52,-1.177,0.5
57,9,11,-0.417,0.51,0.806,0.53
58,9,64,-0.454,0.52,0.865,0.52
59,9,114,-0.46,0.49,0.81,0.55
60,9,35,-0.473,0.48,0.803,0.56
61,9,60,-0.493,0.54,0.946,0.5
62,9,40,-0.548,0.51,0.94,0.53
63,9,31,-0.591,0.52,2.005,0.53
64,9,7,-0.607,0.5,-0.02,0.53
65,9,46,-0.644,0.49,-1.002,0.53
66,9,95,-0.651,0.52,-1.935,0.49
67,9,10,-0.67,0.5,0.044,0.53
68,9,113,-0.67,0.55,1.147,0.49
69,9,99,-0.759,0.5,0.135,0.53
70,9,27,-0.819,0.52,0.238,0.51
71,9,54,-0.847,0.5,0.225,0.53
72,9,110,-0.88,0.51,0.28,0.52
73,9,63,-0.889,0.5,0.267,0.53
74,9,21,-0.956,0.52,-0.623,0.5
75,9,47,-0.957,0.5,1.337,0.54
76,9,111,-0.964,0.5,-0.656,0.52
77,9,129,-1.003,0.5,0.384,0.53
78,9,74,-1.036,0.51,0.439,0.52
79,9,16,-1.259,0.5,0.645,0.53
80,9,105,-1.522,0.5,-0.087,0.52
81,9,86,-1.757,0.47,0.092,0.55
82,9,121,-2.17,0.46,0.493,0.56
83,9,56,-2.389,0.57,-0.058,0.44
84,9,50,-2.736,0.49,0.132,0.52
85,9,32,-2.744,0.5,-0.839,0.5
86,9,71,-3.099,0.49,-0.497,0.51
87,9,62,-3.516,0.48,-2.092,0.5
0,10,70,3.612,0.51,-2.393,0.48
1,10,7,3.289,0.51,-3.064,0.47
2,10,81,2.54,0.53,-1.258,0.46
3,10,67,2.485,0.55,0.838,0.46
4,10,105,2.375,0.51,-2.131,0.47
5,10,95,2.246,0.52,1.021,0.49
6,10,20,2.105,0.53,0.185,0.47
7,10,48,1.958,0.52,-0.686,0.47
8,10,47,1.939,0.5,2.293,0.52
9,10,29,1.825,0.53,-0.529,0.46
10,10,107,1.76,0.5,-2.524,0.47
11,10,42,1.727,0.53,0.571,0.47
12,10,93,1.689,0.49,-0.473,0.5
13,10,16,1.637,0.5,-0.399,0.49
14,10,6,1.551,0.52,0.73,0.48
15,10,64,1.442,0.51,0.821,0.49
16,10,60,1.403,0.53,-1.099,0.45
17,10,62,1.38,0.5,0.863,0.5
18,10,120,1.339,0.48,-1.135,0.5
19,10,31,1.305,0.51,0.96,0.49
20,10,12,1.28,0.47,-2.096,0.5
21,10,32,1.152,0.51,-0.884,0.47
22,10,86,1.14,0.47,-0.953,0.51
23,10,101,1.052,0.5,-0.802,0.48
24,10,110,1.016,0.5,3.235,0.52
25,10,63,1.008,0.49,2.223,0.52
26,10,128,0.973,0.48,1.238,0.52
27,10,119,0.913,0.5,-0.66,0.48
28,10,129,0.894,0.49,0.339,0.5
29,10,87,0.826,0.49,-0.592,0.49
30,10,37,0.82,0.52,0.476,0.47
31,10,5,0.781,0.51,0.495,0.48
32,10,121,0.726,0.46,-0.551,0.52
33,10,14,0.542,0.49,-0.302,0.49
34,10,2,0.52,0.5,-1.259,0.47
35,10,100,0.501,0.48,-0.281,0.5
36,10,30,0.488,0.49,1.753,0.51
37,10,126,0.48,0.49,-0.238,0.49
38,10,96,0.457,0.49,-2.215,0.47
39,10,114,0.436,0.47,0.765,0.52
40,10,99,0.138,0.48,1.09,0.51
41,10,83,0.133,0.51,3.156,0.5
42,10,18,0.129,0.51,0.161,0.47
43,10,27,0.077,0.5,-1.807,0.46
44,10,54,0.05,0.48,0.18,0.5
45,10,25,-0.08,0.46,-1.728,0.5
46,10,1,-0.108,0.5,-2.618,0.45
47,10,98,-0.114,0.46,-0.693,0.51
48,10,45,-0.138,0.48,-2.629,0.47
49,10,41,-0.156,0.49,0.411,0.49
50,10,26,-0.167,0.47,-1.619,0.49
51,10,106,-0.192,0.44,2.345,0.56
52,10,68,-0.203,0.5,-5.521,0.42
53,10,71,-0.203,0.49,0.458,0.49
54,10,19,-0.216,0.45,-1.61,0.51
55,10,84,-0.254,0.52,-0.428,0.45
56,10,4,-0.264,0.51,0.562,0.47
57,10,13,-0.285,0.46,-2.519,0.49
58,10,51,-0.446,0.5,0.727,0.48
59,10,56,-0.493,0.56,1.897,0.43
60,10,40,-0.651,0.48,2.895,0.52
61,10,9,-0.67,0.5,-0.044,0.47
62,10,108,-0.708,0.55,0.096,0.42
63,10,49,-0.726,0.48,-0.028,0.49
64,10,36,-0.75,0.5,1.037,0.48
65,10,39,-0.857,0.45,-0.956,0.51
66,10,53,-1.057,0.42,2.187,0.57
67,10,21,-1.06,0.49,0.333,0.48
68,10,111,-1.067,0.47,-1.7,0.48
69,10,44,-1.107,0.47,3.34,0.53
70,10,22,-1.113,0.52,-0.552,0.44
71,10,74,-1.14,0.48,0.394,0.49
72,10,104,-1.257,0.48,0.514,0.49
73,10,85,-1.293,0.5,1.591,0.48
74,10,28,-1.353,0.49,-0.368,0.47
75,10,8,-1.429,0.49,1.709,0.49
76,10,23,-1.478,0.44,0.657,0.53
77,10,75,-1.517,0.48,0.779,0.49
78,10,35,-1.577,0.44,3.758,0.56
79,10,69,-1.679,0.44,-1.137,0.51
80,10,50,-1.84,0.47,1.088,0.5
81,10,17,-1.988,0.45,-1.802,0.49
82,10,11,-2.52,0.46,-2.238,0.47
83,10,97,-3.001,0.45,-0.768,0.49
0,11,49,2.528,0.52,-0.79,0.49
1,11,27,2.331,0.53,-0.569,0.48
2,11,107,2.013,0.51,-1.285,0.49
3,11,6,1.805,0.53,-0.032,0.48
4,11,12,1.534,0.48,1.142,0.54
5,11,119,1.167,0.51,0.578,0.5
6,11,44,1.147,0.5,0.578,0.51
7,11,129,1.147,0.5,0.578,0.51
8,11,26,1.086,0.49,-0.381,0.51
9,11,29,1.079,0.53,2.709,0.5
10,11,104,0.996,0.51,0.752,0.5
11,11,42,0.981,0.53,-0.191,0.47
12,11,28,0.9,0.52,-1.129,0.47
13,11,70,0.865,0.49,-1.155,0.5
14,11,8,0.825,0.52,-0.053,0.48
15,11,14,0.796,0.5,-0.063,0.5
16,11,81,0.793,0.52,1.98,0.5
17,11,2,0.774,0.51,-0.021,0.49
18,11,100,0.755,0.49,-1.042,0.5
19,11,30,0.742,0.5,0.991,0.51
20,11,75,0.736,0.51,0.017,0.49
21,11,60,0.657,0.53,-0.861,0.46
22,11,40,0.602,0.5,0.134,0.5
23,11,9,0.583,0.52,0.194,0.48
24,11,31,0.559,0.51,1.199,0.5
25,11,7,0.543,0.49,0.174,0.51
26,11,50,0.414,0.5,2.326,0.52
27,11,109,0.407,0.49,-1.688,0.49
28,11,32,0.406,0.51,0.355,0.49
29,11,39,0.397,0.47,1.282,0.54
30,11,86,0.393,0.47,0.286,0.53
31,11,99,0.391,0.49,-0.671,0.5
32,11,83,0.387,0.52,-0.605,0.47
33,11,18,0.382,0.52,0.399,0.48
34,11,20,0.358,0.52,0.424,0.48
35,11,54,0.303,0.49,0.419,0.51
36,11,110,0.269,0.5,-0.527,0.49
37,11,128,0.226,0.48,0.477,0.52
38,11,47,0.193,0.49,-0.469,0.5
39,11,111,0.186,0.49,2.538,0.53
40,11,25,0.173,0.47,-0.49,0.52
41,11,22,0.141,0.54,-1.313,0.44
42,11,41,0.097,0.5,0.649,0.5
43,11,37,0.073,0.52,2.714,0.5
44,11,19,0.037,0.46,-0.371,0.53
45,11,5,0.035,0.51,1.734,0.5
46,11,84,-0.0,0.53,-0.19,0.46
47,11,85,-0.04,0.52,0.83,0.48
48,11,51,-0.193,0.51,-1.035,0.47
49,11,67,-0.262,0.53,1.077,0.47
50,11,96,-0.29,0.49,0.024,0.5
51,11,64,-0.304,0.5,0.059,0.49
52,11,114,-0.31,0.47,0.004,0.52
53,11,35,-0.323,0.46,-1.003,0.52
54,11,62,-0.366,0.49,0.101,0.5
55,11,69,-0.426,0.46,1.101,0.54
56,11,36,-0.497,0.51,2.276,0.5
57,11,95,-0.501,0.5,-1.741,0.47
58,11,101,-0.694,0.49,-0.563,0.49
59,11,63,-0.739,0.48,0.461,0.51
60,11,97,-0.747,0.48,0.47,0.51
61,11,53,-0.803,0.43,0.425,0.56
62,11,21,-0.806,0.5,-0.429,0.48
63,11,1,-0.854,0.5,2.62,0.51
64,11,45,-0.884,0.48,0.61,0.51
65,11,74,-0.886,0.49,-1.368,0.48
66,11,71,-0.949,0.49,0.696,0.5
67,11,68,-0.95,0.5,0.717,0.49
68,11,4,-1.011,0.51,-1.2,0.46
69,11,121,-1.02,0.45,-0.313,0.53
70,11,93,-1.057,0.47,0.766,0.52
71,11,16,-1.109,0.48,0.839,0.51
72,11,105,-1.372,0.48,-1.893,0.48
73,11,108,-1.454,0.55,1.334,0.44
74,11,48,-1.788,0.49,-0.448,0.48
75,11,98,-1.861,0.45,-0.455,0.52
76,11,87,-1.92,0.47,0.646,0.51
77,11,23,-2.224,0.44,0.896,0.54
78,11,56,-2.239,0.55,1.135,0.43
79,11,120,-2.408,0.45,0.103,0.52
80,11,10,-2.52,0.46,2.238,0.53
0,12,63,4.062,0.5,0.319,0.48
1,12,42,2.781,0.52,5.667,0.5
2,12,56,2.561,0.57,6.993,0.46
3,12,105,2.429,0.49,-3.035,0.44
4,12,10,2.28,0.48,2.096,0.5
5,12,99,2.192,0.48,0.186,0.48
6,12,85,1.761,0.51,-0.313,0.44
7,12,23,1.576,0.45,-3.247,0.47
8,12,30,1.542,0.48,1.849,0.49
9,12,11,1.534,0.48,-0.142,0.47
10,12,64,1.496,0.49,-2.083,0.44
11,12,35,1.477,0.45,0.854,0.51
12,12,40,1.403,0.48,4.991,0.52
13,12,69,1.375,0.45,1.959,0.52
14,12,94,1.352,0.49,0.064,0.46
15,12,108,1.346,0.55,-5.808,0.34
16,12,34,1.3,0.44,-0.985,0.5
17,12,113,1.28,0.52,5.198,0.48
18,12,50,1.215,0.48,1.184,0.48
19,12,101,1.106,0.48,2.294,0.49
20,12,110,1.07,0.48,-4.669,0.42
21,12,21,0.994,0.49,0.429,0.46
22,12,47,0.993,0.47,5.389,0.53
23,12,119,0.967,0.48,1.436,0.48
24,12,22,0.941,0.52,-4.456,0.38
25,12,74,0.914,0.48,1.49,0.48
26,12,26,0.887,0.46,-1.523,0.47
27,12,87,0.881,0.47,-2.496,0.45
28,12,19,0.838,0.44,-0.514,0.5
29,12,5,0.835,0.49,-3.409,0.42
30,12,104,0.797,0.48,-1.39,0.45
31,12,4,0.79,0.5,0.658,0.45
32,12,6,0.605,0.49,4.826,0.5
33,12,100,0.555,0.46,3.815,0.52
34,12,75,0.537,0.48,3.875,0.5
35,12,96,0.511,0.47,-5.119,0.42
36,12,9,0.384,0.49,1.052,0.46
37,12,7,0.343,0.46,-3.968,0.44
38,12,49,0.328,0.47,1.068,0.48
39,12,36,0.304,0.49,-3.867,0.41
40,12,18,0.183,0.49,-4.743,0.4
41,12,53,-0.003,0.41,2.283,0.55
42,12,111,-0.013,0.46,1.396,0.49
43,12,25,-0.026,0.44,-1.632,0.48
44,12,129,-0.052,0.46,3.435,0.51
45,12,45,-0.084,0.46,0.467,0.48
46,12,37,-0.126,0.49,-1.428,0.43
47,12,68,-0.149,0.48,1.575,0.47
48,12,121,-0.219,0.43,-4.455,0.46
49,12,28,-0.299,0.48,4.728,0.5
50,12,16,-0.309,0.46,-8.303,0.39
51,12,126,-0.466,0.46,-3.142,0.44
52,12,62,-0.565,0.46,3.959,0.51
53,12,31,-0.641,0.47,0.056,0.46
54,12,39,-0.803,0.43,1.14,0.51
55,12,86,-0.806,0.43,-2.857,0.47
56,12,27,-0.869,0.47,1.289,0.47
57,12,17,-0.934,0.44,-1.705,0.47
58,12,128,-0.973,0.44,0.334,0.49
59,12,44,-1.053,0.45,-0.564,0.47
60,12,98,-1.06,0.43,-6.597,0.43
61,12,106,-1.138,0.41,-5.559,0.46
62,12,71,-1.149,0.46,1.554,0.48
63,12,84,-1.2,0.49,4.668,0.48
64,12,13,-1.231,0.43,-7.423,0.42
65,12,14,-1.404,0.45,-0.206,0.47
66,12,2,-1.426,0.46,-3.163,0.43
67,12,114,-1.51,0.43,0.861,0.5
68,12,60,-1.543,0.48,0.997,0.45
69,12,83,-1.813,0.47,0.252,0.45
70,12,41,-2.102,0.45,1.507,0.48
71,12,29,-2.121,0.47,-6.433,0.38
72,12,93,-2.257,0.43,0.624,0.49
73,12,8,-2.375,0.46,-1.195,0.44
74,12,51,-2.392,0.46,2.823,0.48
75,12,120,-2.607,0.42,-4.039,0.45
76,12,20,-3.841,0.45,1.281,0.46
77,12,73,-3.863,0.44,-0.717,0.45
78,12,97,-4.947,0.41,-2.672,0.45
0,13,20,4.593,0.54,-1.296,0.44
1,13,53,3.432,0.45,-0.294,0.53
2,13,35,2.912,0.47,-1.723,0.49
3,13,108,2.781,0.57,-2.385,0.38
4,13,32,2.641,0.51,-1.365,0.45
5,13,73,2.572,0.51,-2.294,0.44
6,13,119,2.402,0.5,0.859,0.48
7,13,81,2.028,0.51,2.261,0.48
8,13,60,1.892,0.52,-0.58,0.44
9,13,49,1.763,0.49,-3.509,0.44
10,13,86,1.628,0.46,-1.433,0.49
11,13,83,1.622,0.51,2.675,0.48
12,13,25,1.409,0.46,-1.209,0.49
13,13,22,1.376,0.53,-1.033,0.42
14,13,98,1.374,0.46,2.826,0.53
15,13,19,1.273,0.45,-1.091,0.5
16,13,11,0.969,0.48,0.281,0.48
17,13,96,0.945,0.48,1.304,0.49
18,13,114,0.925,0.46,-1.715,0.48
19,13,62,0.869,0.48,-0.618,0.47
20,13,120,0.828,0.46,-0.616,0.49
21,13,9,0.819,0.5,1.475,0.47
22,13,95,0.734,0.49,-2.46,0.44
23,13,10,0.715,0.47,1.519,0.5
24,13,54,0.538,0.47,-0.301,0.48
25,13,17,0.5,0.46,-0.282,0.49
26,13,97,0.488,0.47,-2.249,0.46
27,13,47,0.428,0.47,-3.188,0.45
28,13,44,0.382,0.47,-1.141,0.47
29,13,45,0.351,0.47,-0.109,0.48
30,13,74,0.349,0.48,1.913,0.49
31,13,71,0.286,0.48,-1.023,0.46
32,13,5,0.27,0.49,0.014,0.46
33,13,93,0.178,0.46,2.047,0.51
34,13,70,0.1,0.46,-0.874,0.48
35,13,8,0.06,0.49,0.228,0.46
36,13,51,0.042,0.49,0.246,0.46
37,13,23,0.011,0.44,-2.823,0.48
38,13,100,-0.01,0.46,3.238,0.52
39,13,30,-0.023,0.47,2.272,0.5
40,13,126,-0.031,0.47,-0.719,0.47
41,13,7,-0.222,0.46,1.455,0.5
42,13,50,-0.351,0.47,-0.393,0.47
43,13,109,-0.358,0.46,4.593,0.53
44,13,39,-0.368,0.44,2.563,0.53
45,13,99,-0.373,0.46,0.609,0.49
46,13,18,-0.383,0.49,-2.32,0.43
47,13,27,-0.434,0.48,-0.288,0.46
48,13,110,-0.495,0.47,1.754,0.49
49,13,128,-0.539,0.45,-0.243,0.49
50,13,48,-0.553,0.48,-3.167,0.43
51,13,21,-0.571,0.48,1.852,0.48
52,13,111,-0.579,0.46,-1.181,0.47
53,13,129,-0.618,0.46,-0.141,0.48
54,13,1,-0.619,0.48,0.901,0.47
55,13,26,-0.679,0.45,-1.1,0.48
56,13,29,-0.686,0.49,-0.01,0.45
57,13,37,-0.692,0.49,-0.005,0.45
58,13,106,-0.703,0.42,0.864,0.53
59,13,68,-0.714,0.48,0.998,0.47
60,13,104,-0.769,0.47,-1.967,0.45
61,13,4,-0.775,0.49,2.081,0.47
62,13,28,-0.865,0.48,0.151,0.46
63,13,2,-0.991,0.47,0.26,0.47
64,13,56,-1.004,0.54,-0.584,0.39
65,13,67,-1.027,0.5,-0.643,0.43
66,13,105,-1.136,0.46,-1.612,0.46
67,13,40,-1.162,0.46,-1.586,0.46
68,13,69,-1.191,0.43,0.382,0.51
69,13,31,-1.206,0.47,2.479,0.49
70,13,12,-1.231,0.43,7.423,0.58
71,13,36,-1.262,0.48,-0.443,0.45
72,13,63,-1.503,0.45,-1.258,0.47
73,13,41,-1.667,0.46,0.93,0.48
74,13,87,-1.685,0.45,-2.073,0.46
75,13,84,-1.765,0.49,1.091,0.45
76,13,42,-1.784,0.48,-0.91,0.44
77,13,16,-1.874,0.45,0.12,0.48
78,13,6,-1.96,0.47,-0.751,0.45
79,13,14,-1.969,0.45,1.217,0.49
80,13,94,-2.214,0.46,-1.513,0.45
81,13,101,-2.459,0.45,3.717,0.51
82,13,107,-2.752,0.44,-1.005,0.47
83,13,121,-2.785,0.41,-1.032,0.5
84,13,85,-2.804,0.47,-1.89,0.43
85,13,75,-3.028,0.45,-0.702,0.46
86,13,64,-3.069,0.45,-0.66,0.46
0,14,49,2.59,0.52,0.273,0.5
1,14,113,2.542,0.56,1.404,0.47
2,14,119,2.229,0.52,-0.358,0.49
3,14,6,1.867,0.53,2.031,0.5
4,14,35,1.739,0.48,2.06,0.55
5,14,108,1.608,0.58,1.398,0.44
6,14,34,1.562,0.47,3.22,0.57
7,14,109,1.469,0.5,-1.624,0.49
8,14,48,1.274,0.52,0.616,0.49
9,14,53,1.259,0.45,0.489,0.56
10,14,47,1.255,0.5,2.595,0.53
11,14,22,1.203,0.55,0.75,0.46
12,14,74,1.176,0.51,-0.304,0.49
13,14,29,1.141,0.53,-1.228,0.46
14,14,59,0.863,0.49,1.975,0.53
15,14,23,0.838,0.47,-1.041,0.52
16,14,11,0.796,0.5,1.063,0.51
17,14,96,0.772,0.5,-0.913,0.49
18,14,64,0.758,0.51,-0.878,0.48
19,14,105,0.69,0.5,2.171,0.52
20,14,40,0.665,0.5,1.197,0.51
21,14,31,0.621,0.51,-0.738,0.48
22,14,94,0.613,0.51,0.27,0.49
23,14,36,0.565,0.52,2.339,0.5
24,14,95,0.561,0.51,-1.677,0.47
25,14,10,0.542,0.49,0.302,0.51
26,14,32,0.468,0.51,0.418,0.49
27,14,99,0.454,0.49,-0.608,0.5
28,14,83,0.449,0.52,-1.542,0.46
29,14,18,0.444,0.52,-0.538,0.47
30,14,73,0.399,0.51,0.489,0.49
31,14,63,0.324,0.49,-1.475,0.49
32,14,21,0.256,0.51,0.634,0.49
33,14,111,0.248,0.49,-0.399,0.5
34,14,25,0.235,0.47,0.574,0.53
35,14,44,0.209,0.49,0.642,0.51
36,14,98,0.201,0.47,-1.392,0.51
37,14,45,0.178,0.49,2.673,0.53
38,14,41,0.16,0.5,1.712,0.51
39,14,37,0.135,0.52,-0.222,0.47
40,14,68,0.113,0.51,0.781,0.49
41,14,5,0.097,0.51,0.797,0.49
42,14,84,0.062,0.53,0.873,0.47
43,14,4,0.052,0.52,0.863,0.48
44,14,42,0.043,0.52,-1.128,0.46
45,14,121,0.042,0.46,-0.25,0.53
46,14,16,-0.047,0.49,0.903,0.51
47,14,8,-0.113,0.51,1.011,0.49
48,14,2,-0.164,0.5,0.043,0.49
49,14,56,-0.177,0.57,0.199,0.42
50,14,30,-0.196,0.49,0.055,0.5
51,14,67,-0.2,0.53,0.14,0.46
52,14,75,-0.201,0.5,-0.919,0.48
53,14,114,-0.248,0.47,0.067,0.52
54,14,120,-0.346,0.47,-0.834,0.51
55,14,9,-0.354,0.51,0.257,0.48
56,14,7,-0.395,0.48,-0.763,0.5
57,14,50,-0.524,0.49,-1.611,0.48
58,14,39,-0.541,0.46,-0.655,0.52
59,14,86,-0.545,0.46,1.349,0.54
60,14,20,-0.58,0.51,-0.513,0.47
61,14,101,-0.632,0.49,-0.5,0.49
62,14,54,-0.635,0.48,-0.518,0.5
63,14,110,-0.668,0.49,-1.463,0.48
64,14,128,-0.712,0.47,-0.46,0.51
65,14,129,-0.791,0.48,-0.359,0.5
66,14,1,-0.792,0.5,-1.316,0.47
67,14,26,-0.852,0.47,0.683,0.52
68,14,87,-0.858,0.48,0.71,0.51
69,14,106,-0.876,0.44,-0.353,0.54
70,14,104,-0.942,0.49,0.816,0.5
71,14,93,-0.995,0.47,-1.171,0.5
72,14,28,-1.038,0.5,-2.066,0.46
73,14,70,-1.073,0.47,-3.091,0.48
74,14,81,-1.145,0.5,-1.957,0.46
75,14,126,-1.204,0.48,-0.937,0.49
76,14,69,-1.364,0.45,0.165,0.53
77,14,12,-1.404,0.45,0.206,0.53
78,14,46,-1.432,0.46,0.255,0.52
79,14,27,-1.607,0.49,0.495,0.49
80,14,17,-1.673,0.46,-0.5,0.51
81,14,97,-1.685,0.47,-2.467,0.48
82,14,71,-1.887,0.48,-0.24,0.49
83,14,19,-1.901,0.44,-0.308,0.53
84,14,13,-1.969,0.45,-1.217,0.51
85,14,85,-1.977,0.5,-2.107,0.45
86,14,51,-2.131,0.49,-0.971,0.47
87,14,100,-2.183,0.46,-1.979,0.49
88,14,62,-2.304,0.47,0.165,0.5
89,14,60,-3.281,0.49,-0.797,0.46
0,15,71,4.615,0.54,0.272,0.49
1,15,51,4.372,0.55,-1.459,0.46
2,15,48,3.776,0.54,1.129,0.49
3,15,11,3.298,0.52,-1.424,0.48
4,15,64,3.26,0.53,-0.365,0.48
5,15,95,3.064,0.53,4.835,0.53
6,15,129,2.712,0.51,1.154,0.51
7,15,44,2.711,0.51,0.154,0.5
8,15,1,2.71,0.53,-1.804,0.46
9,15,41,2.662,0.52,0.225,0.49
10,15,19,2.602,0.48,1.205,0.54
11,15,42,2.545,0.54,-0.615,0.46
12,15,16,2.455,0.51,-0.585,0.49
13,15,120,2.157,0.49,0.679,0.52
14,15,27,1.895,0.52,2.008,0.5
15,15,53,1.761,0.45,1.001,0.56
16,15,88,1.731,0.51,1.155,0.5
17,15,22,1.705,0.55,-0.737,0.44
18,15,26,1.651,0.49,1.195,0.52
19,15,37,1.638,0.53,3.291,0.5
20,15,84,1.564,0.54,-1.614,0.44
21,15,104,1.561,0.51,0.328,0.49
22,15,6,1.369,0.52,-0.456,0.47
23,15,30,1.306,0.5,-1.433,0.48
24,15,67,1.303,0.54,-0.347,0.45
25,15,62,1.198,0.5,-0.323,0.49
26,15,9,1.148,0.52,1.77,0.49
27,15,69,1.139,0.47,2.677,0.55
28,15,31,1.123,0.51,-0.225,0.48
29,15,94,1.116,0.51,-2.218,0.46
30,15,10,1.044,0.49,-4.186,0.46
31,15,83,0.951,0.52,1.971,0.49
32,15,18,0.947,0.52,0.975,0.48
33,15,54,0.868,0.49,4.995,0.55
34,15,110,0.834,0.5,0.049,0.49
35,15,21,0.758,0.51,-1.853,0.46
36,15,87,0.645,0.49,-0.778,0.49
37,15,5,0.599,0.51,1.31,0.49
38,15,93,0.507,0.48,0.342,0.51
39,15,8,0.389,0.51,1.523,0.49
40,15,14,0.36,0.49,0.513,0.5
41,15,75,0.301,0.5,2.593,0.51
42,15,60,0.221,0.52,-0.284,0.46
43,15,7,0.107,0.48,3.75,0.54
44,15,20,-0.077,0.51,3.0,0.5
45,15,101,-0.13,0.49,1.013,0.5
46,15,17,-0.17,0.47,2.013,0.53
